run_name,run_id,data_version,include_food,include_rain,include_text,conflict_only_embeddings,use_pca,k,n_splits,event_col,optimal_threshold,n_predictors,onset_aupr,onset_precision_class1,onset_recall_class1,onset_f1_class1,active_aupr,active_precision_class1,active_recall_class1,active_f1_class1,param_subsample,param_reg_lambda,param_reg_alpha,param_min_child_weight,param_max_depth,param_max_delta_step,param_learning_rate,param_gamma,param_colsample_bytree,param_colsample_bylevel,param_k,param_n_splits,param_event_col
acled_sub_rain_text_conflict_pca_1_5,9777b5c462f349eab04d6bcfac1cd188,acled_sub_rain_text_conflict,FALSE,TRUE,TRUE,TRUE,TRUE,1,5,sub_event_type,0.3307,53,0.342,0.3084,1,0.4714,0.3797,0.271,1,0.4265,0.6,1,2,1,3,0,0.01,0,0.8,1,1,5,sub_event_type
acled_sub_rain_text_conflict_1_5,b6c314685d324140b6e8f5f47dd10c0e,acled_sub_rain_text_conflict,FALSE,TRUE,TRUE,TRUE,FALSE,1,5,sub_event_type,0.0252,797,0.343,0.3056,1,0.4681,0.2984,0.2685,1,0.4234,1,5,0,1,3,5,0.1,0,1,0.6,1,5,sub_event_type
acled_sub_rain_text_all_1_4,aa26eeeff18b43ea8d6f6171c567fbd4,acled_sub_rain_text_all,FALSE,TRUE,TRUE,FALSE,FALSE,1,4,sub_event_type,0.1861,797,0.2989,0.3,0.9091,0.4511,0.3266,0.2888,0.931,0.4408,0.6,10,0,5,7,0,0.05,5,1,1,1,4,sub_event_type
acled_sub_rain_text_all_pca_1_5,345fcbec53a446a4bb3443cb42db7f1b,acled_sub_rain_text_all,FALSE,TRUE,TRUE,FALSE,TRUE,1,5,sub_event_type,0.2136,72,0.3359,0.3056,1,0.4681,0.3344,0.2685,1,0.4234,1,1,0,1,5,0,0.01,5,0.6,0.8,1,5,sub_event_type
acled_sub_rain_text_all_1_5,2f456a5bbbf74cc4b569c30cbc9f65a8,acled_sub_rain_text_all,FALSE,TRUE,TRUE,FALSE,FALSE,1,5,sub_event_type,0.0901,797,0.3199,0.3122,0.9697,0.4723,0.323,0.2822,0.9828,0.4385,0.6,1,1,3,5,0,0.1,5,0.6,1,1,5,sub_event_type
acled_event_rain_text_conflict_1_4,4c7b7bb284d94f46bc3036f1b4f794b9,acled_event_rain_text_conflict,FALSE,TRUE,TRUE,TRUE,FALSE,1,4,event_type,0.232,779,0.357,0.3056,1,0.4681,0.3222,0.2685,1,0.4234,1,1,1,5,3,5,0.01,1,0.8,0.6,1,4,event_type
acled_event_rain_text_conflict_pca_1_5,91f5e8d9275a47a4bd3debaf242b2359,acled_event_rain_text_conflict,FALSE,TRUE,TRUE,TRUE,TRUE,1,5,event_type,0.3601,35,0.3199,0.307,1,0.4698,0.3663,0.2685,1,0.4234,0.8,5,2,5,3,0,0.01,0,0.8,0.6,1,5,event_type
acled_event_rain_text_conflict_1_5,544ad8801f424296815e706b661083ff,acled_event_rain_text_conflict,FALSE,TRUE,TRUE,TRUE,FALSE,1,5,event_type,0.2774,779,0.3748,0.3099,1,0.4731,0.3333,0.2698,1,0.4249,0.6,10,2,1,3,5,0.03,1,0.6,0.8,1,5,event_type
acled_event_rain_text_all_1_4,ec9f599916a2443ba19b6c7d2e992554,acled_event_rain_text_all,FALSE,TRUE,TRUE,FALSE,FALSE,1,4,event_type,0.1908,779,0.3498,0.302,0.9242,0.4552,0.327,0.2926,0.9483,0.4472,0.6,10,0,5,7,0,0.05,5,1,1,1,4,event_type
acled_event_rain_text_all_pca_1_5,ffdb53f96f2b4ebf910912aa3603b094,acled_event_rain_text_all,FALSE,TRUE,TRUE,FALSE,TRUE,1,5,event_type,0.0451,54,0.2847,0.2986,0.9545,0.4549,0.3729,0.2718,0.9138,0.419,1,5,0,1,3,5,0.1,0,1,0.6,1,5,event_type
acled_event_rain_text_all_1_5,06432b70a4a94724bda08ba3e5c372c4,acled_event_rain_text_all,FALSE,TRUE,TRUE,FALSE,FALSE,1,5,event_type,0.0657,779,0.2762,0.2952,0.9394,0.4493,0.3234,0.2732,0.9655,0.4259,0.6,5,0.1,1,7,0,0.1,1,0.6,0.6,1,5,event_type
acled_sub_rain_0.25_5,10742b574a2b4648ad0652e90fdd9f4f,acled_sub_rain,FALSE,TRUE,FALSE,FALSE,FALSE,0.25,5,sub_event_type,0.0735,28,0.4417,0.4213,1,0.5928,0.4796,0.4259,1,0.5974,0.6,1,1,1,3,0,0.1,1,0.6,0.8,0.25,5,sub_event_type
acled_event_rain_0.25_5,4fb10ca03d1e4d9cb72f4effa8aaf8dc,acled_event_rain,FALSE,TRUE,FALSE,FALSE,FALSE,0.25,5,event_type,0.3842,10,0.3953,0.4175,0.8901,0.5684,0.4402,0.4286,0.8478,0.5693,1,5,0,1,7,5,0.1,3,0.6,0.6,0.25,5,event_type
acled_sub_rain_0.5_5,3c6c30ff67cb4dd5ad57e11e82c80280,acled_sub_rain,FALSE,TRUE,FALSE,FALSE,FALSE,0.5,5,sub_event_type,0.3687,28,0.3346,0.3497,0.7125,0.4691,0.4002,0.3731,0.6098,0.463,0.6,10,1,3,7,1,0.05,5,0.6,1,0.5,5,sub_event_type
acled_event_rain_0.5_5,4639627b0d254f6dbe5a1e80caa935af,acled_event_rain,FALSE,TRUE,FALSE,FALSE,FALSE,0.5,5,event_type,0.3821,10,0.3191,0.3595,0.6875,0.4721,0.4434,0.3984,0.5976,0.478,0.8,10,1,3,3,0,0.1,5,1,0.8,0.5,5,event_type
acled_sub_rain_1_5,025903d35e584092b6f9b8d5d5138472,acled_sub_rain,FALSE,TRUE,FALSE,FALSE,FALSE,1,5,sub_event_type,0.3228,28,0.3055,0.3158,0.7273,0.4404,0.3546,0.3008,0.6379,0.4088,0.8,10,1,3,3,0,0.1,5,1,0.8,1,5,sub_event_type
acled_event_rain_1_5,5e2b51f4de5849969187aa15d7b7ac18,acled_event_rain,FALSE,TRUE,FALSE,FALSE,FALSE,1,5,event_type,0.3604,10,0.3154,0.3063,0.7424,0.4336,0.3873,0.313,0.7069,0.4339,0.6,10,2,1,3,5,0.03,1,0.6,0.8,1,5,event_type
acled_sub_text_conflict_0.25_4,0f9e9bb88c584187bba2b679c51cc1f1,acled_sub_text_conflict,FALSE,FALSE,TRUE,TRUE,FALSE,0.25,4,sub_event_type,0.2955,796,0.4825,0.4225,0.989,0.5921,0.4018,0.4299,1,0.6013,0.6,10,2,5,3,1,0.05,5,0.6,0.8,0.25,4,sub_event_type
acled_sub_text_conflict_pca_0.25_5,635bee1cbc18479f94fb61736e7634c2,acled_sub_text_conflict,FALSE,FALSE,TRUE,TRUE,TRUE,0.25,5,sub_event_type,0.2822,52,0.4782,0.4233,1,0.5948,0.4314,0.4319,1,0.6033,0.6,5,0.1,5,7,5,0.03,3,0.6,0.8,0.25,5,sub_event_type
acled_sub_text_conflict_0.25_5,145adedd25524c55915bcfbf2fdbf0c4,acled_sub_text_conflict,FALSE,FALSE,TRUE,TRUE,FALSE,0.25,5,sub_event_type,0.1462,796,0.5265,0.4213,1,0.5928,0.4222,0.4259,1,0.5974,1,5,0.1,5,5,0,0.03,1,1,1,0.25,5,sub_event_type
acled_sub_text_all_0.25_4,37b855e37c604fb591c7f7b499b18428,acled_sub_text_all,FALSE,FALSE,TRUE,FALSE,FALSE,0.25,4,sub_event_type,0.1526,796,0.4357,0.4213,1,0.5928,0.4415,0.4259,1,0.5974,1,10,2,3,7,0,0.1,3,0.6,0.8,0.25,4,sub_event_type
acled_sub_text_all_pca_0.25_5,799505055fc64a968703f7415b9f0fae,acled_sub_text_all,FALSE,FALSE,TRUE,FALSE,TRUE,0.25,5,sub_event_type,0.1222,71,0.4392,0.4213,1,0.5928,0.4235,0.4259,1,0.5974,0.8,1,0.1,3,7,5,0.05,5,0.8,0.8,0.25,5,sub_event_type
acled_sub_text_all_0.25_5,30be80c47c584d1e94e5e251f35cb86b,acled_sub_text_all,FALSE,FALSE,TRUE,FALSE,FALSE,0.25,5,sub_event_type,0.1249,796,0.3925,0.4213,1,0.5928,0.426,0.4259,1,0.5974,0.6,10,1,5,7,5,0.1,5,0.6,0.6,0.25,5,sub_event_type
acled_event_text_conflict_0.25_4,fa4ebb8cf0534a8da38ed752f8b046d2,acled_event_text_conflict,FALSE,FALSE,TRUE,TRUE,FALSE,0.25,4,event_type,0.3564,778,0.4432,0.4333,1,0.6047,0.4091,0.4369,0.9783,0.604,0.6,10,2,5,3,1,0.05,5,0.6,0.8,0.25,4,event_type
acled_event_text_conflict_pca_0.25_5,f77149434de64b46b1fef8469b7fe888,acled_event_text_conflict,FALSE,FALSE,TRUE,TRUE,TRUE,0.25,5,event_type,0.1714,34,0.4272,0.4225,0.989,0.5921,0.4702,0.4292,0.9891,0.5987,0.6,1,1,3,5,0,0.1,5,0.6,1,0.25,5,event_type
acled_event_text_conflict_0.25_5,90f8b45faca64241bc5111f781ea4050,acled_event_text_conflict,FALSE,FALSE,TRUE,TRUE,FALSE,0.25,5,event_type,0.1806,778,0.4943,0.4213,1,0.5928,0.4439,0.4259,1,0.5974,1,1,1,5,7,5,0.03,3,0.6,0.6,0.25,5,event_type
acled_event_text_all_0.25_4,b9e0dfa5e7334cf480acbba4a55f2d32,acled_event_text_all,FALSE,FALSE,TRUE,FALSE,FALSE,0.25,4,event_type,0.3591,778,0.4365,0.4213,1,0.5928,0.421,0.4259,1,0.5974,0.6,10,0.1,1,3,1,0.01,5,0.6,0.8,0.25,4,event_type
acled_event_text_all_pca_0.25_5,1fe860c316f3416e807019e37d912752,acled_event_text_all,FALSE,FALSE,TRUE,FALSE,TRUE,0.25,5,event_type,0.1379,53,0.4463,0.4213,1,0.5928,0.4341,0.4259,1,0.5974,0.6,1,0,3,5,5,0.03,5,0.8,0.8,0.25,5,event_type
acled_event_text_all_0.25_5,18b02351ef4941ba80cd36161964b07e,acled_event_text_all,FALSE,FALSE,TRUE,FALSE,FALSE,0.25,5,event_type,0.0874,778,0.4628,0.4252,1,0.5967,0.3864,0.4259,1,0.5974,0.8,5,0,5,7,0,0.1,0,0.6,0.6,0.25,5,event_type
acled_sub_text_conflict_0.5_4,4cad7297875143fb8febd463c4dce93d,acled_sub_text_conflict,FALSE,FALSE,TRUE,TRUE,FALSE,0.5,4,sub_event_type,0.3013,796,0.4088,0.3704,1,0.5405,0.4045,0.3796,1,0.5503,0.6,5,1,1,5,1,0.01,5,0.8,1,0.5,4,sub_event_type
acled_sub_text_conflict_pca_0.5_5,3224670b2d2547a8a34427e69d27b8ea,acled_sub_text_conflict,FALSE,FALSE,TRUE,TRUE,TRUE,0.5,5,sub_event_type,0.192,52,0.3901,0.3714,0.975,0.5379,0.3978,0.3894,0.9878,0.5586,0.6,1,1,5,7,5,0.03,1,0.8,0.6,0.5,5,sub_event_type
acled_sub_text_conflict_0.5_5,9d34552341504b239ec44a279f5fa8c7,acled_sub_text_conflict,FALSE,FALSE,TRUE,TRUE,FALSE,0.5,5,sub_event_type,0.0759,796,0.4112,0.3704,1,0.5405,0.3969,0.3796,1,0.5503,0.6,1,0,3,5,5,0.03,5,0.8,0.8,0.5,5,sub_event_type
acled_sub_text_all_0.5_4,d4475b7ab22c4157862c63a4850d6b77,acled_sub_text_all,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,4,sub_event_type,0.0693,796,0.3232,0.3704,1,0.5405,0.3966,0.3814,1,0.5522,0.6,10,1,1,5,5,0.1,1,0.6,0.8,0.5,4,sub_event_type
acled_sub_text_all_pca_0.5_5,070ea33d390d4bf78b223a4a317c692d,acled_sub_text_all,FALSE,FALSE,TRUE,FALSE,TRUE,0.5,5,sub_event_type,0.1406,71,0.3947,0.365,0.9125,0.5214,0.4148,0.3788,0.9146,0.5357,1,1,0.1,3,3,0,0.05,0,0.8,0.8,0.5,5,sub_event_type
acled_sub_text_all_0.5_5,efceb0049796464bb5366cae27a5e8a7,acled_sub_text_all,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,5,sub_event_type,0.1461,796,0.3617,0.3704,1,0.5405,0.3941,0.3796,1,0.5503,0.6,10,0.1,1,3,0,0.05,0,0.8,0.6,0.5,5,sub_event_type
acled_event_text_conflict_0.5_4,907a1e2591184b0094ea245068ecdc38,acled_event_text_conflict,FALSE,FALSE,TRUE,TRUE,FALSE,0.5,4,event_type,0.3164,778,0.4229,0.3713,0.9375,0.5319,0.402,0.3802,0.8902,0.5328,0.6,10,2,5,3,1,0.05,5,0.6,0.8,0.5,4,event_type
acled_event_text_conflict_pca_0.5_5,b2a8b2dcfc3f4329b8d600fd470e3f65,acled_event_text_conflict,FALSE,FALSE,TRUE,TRUE,TRUE,0.5,5,event_type,0.2527,34,0.3745,0.3704,1,0.5405,0.4072,0.3883,0.9756,0.5556,0.6,5,0.1,5,7,5,0.03,3,0.6,0.8,0.5,5,event_type
acled_event_text_conflict_0.5_5,b6e95e72a4cc4a0aa80da197f59d2412,acled_event_text_conflict,FALSE,FALSE,TRUE,TRUE,FALSE,0.5,5,event_type,0.1727,778,0.4297,0.3704,1,0.5405,0.3922,0.3796,1,0.5503,0.6,5,2,1,7,5,0.03,3,0.8,1,0.5,5,event_type
acled_event_text_all_0.5_4,0b390aadc9c148f3a03d54fe3fcee047,acled_event_text_all,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,4,event_type,0.353,778,0.3685,0.3721,1,0.5424,0.4046,0.3814,1,0.5522,0.8,5,1,3,5,0,0.01,0,1,0.8,0.5,4,event_type
acled_event_text_all_pca_0.5_5,f1e8f6876e104a499c6bafb131740df3,acled_event_text_all,FALSE,FALSE,TRUE,FALSE,TRUE,0.5,5,event_type,0.1456,53,0.4414,0.3704,1,0.5405,0.4121,0.3832,1,0.5541,1,5,0,1,7,5,0.1,3,0.6,0.6,0.5,5,event_type
acled_event_text_all_0.5_5,da0f2cfaa7204ab0ac92efb40a4ee5d8,acled_event_text_all,FALSE,FALSE,TRUE,FALSE,FALSE,0.5,5,event_type,0.149,778,0.3457,0.3704,1,0.5405,0.411,0.3796,1,0.5503,0.6,10,2,5,5,1,0.05,1,0.8,0.6,0.5,5,event_type
acled_sub_text_conflict_1_4,9705abfb30ff4d4da57dc85dfdfe96c5,acled_sub_text_conflict,FALSE,FALSE,TRUE,TRUE,FALSE,1,4,sub_event_type,0.3879,796,0.3818,0.3113,1,0.4748,0.342,0.2762,1,0.4328,0.8,5,1,3,3,1,0.01,5,1,0.6,1,4,sub_event_type
acled_sub_text_conflict_pca_1_5,60b1e9bd3cb34ef19248d98a339543e8,acled_sub_text_conflict,FALSE,FALSE,TRUE,TRUE,TRUE,1,5,sub_event_type,0.2207,52,0.3848,0.3028,0.6515,0.4135,0.3433,0.3043,0.6034,0.4046,0.8,1,1,3,3,1,0.1,3,1,0.6,1,5,sub_event_type
acled_sub_text_conflict_1_5,02b94e53968c41f498a7c163cff3eed7,acled_sub_text_conflict,FALSE,FALSE,TRUE,TRUE,FALSE,1,5,sub_event_type,0.3661,796,0.3743,0.3056,1,0.4681,0.333,0.2685,1,0.4234,0.8,10,2,3,3,5,0.01,5,0.8,0.8,1,5,sub_event_type
acled_sub_text_all_1_4,f08d54155e34400c9cada033df60d800,acled_sub_text_all,FALSE,FALSE,TRUE,FALSE,FALSE,1,4,sub_event_type,0.0205,796,0.3312,0.3056,1,0.4681,0.3377,0.271,1,0.4265,0.8,1,2,1,3,5,0.1,1,0.8,0.8,1,4,sub_event_type
acled_sub_text_all_pca_1_5,345648f69337497a99c07777fcb6a1ac,acled_sub_text_all,FALSE,FALSE,TRUE,FALSE,TRUE,1,5,sub_event_type,0.1326,71,0.3535,0.301,0.8939,0.4504,0.3637,0.2768,0.8448,0.417,1,1,2,3,3,1,0.05,0,0.8,1,1,5,sub_event_type
acled_sub_text_all_1_5,8ec0219c2f854d36b20d63d70de276be,acled_sub_text_all,FALSE,FALSE,TRUE,FALSE,FALSE,1,5,sub_event_type,0.1769,796,0.3339,0.3021,0.8788,0.4496,0.3255,0.2796,0.8966,0.4262,1,1,2,1,3,1,0.1,5,0.8,1,1,5,sub_event_type
acled_event_text_conflict_1_4,13d1e8025834426a8379bb0fdb01b78b,acled_event_text_conflict,FALSE,FALSE,TRUE,TRUE,FALSE,1,4,event_type,0.3793,778,0.3871,0.3084,1,0.4714,0.3488,0.2698,1,0.4249,0.8,10,0.1,3,3,5,0.01,3,1,0.8,1,4,event_type
acled_event_text_conflict_pca_1_5,85fff1ecb0194f15a29f29d978e7228c,acled_event_text_conflict,FALSE,FALSE,TRUE,TRUE,TRUE,1,5,event_type,0.3457,34,0.369,0.3056,1,0.4681,0.3914,0.2685,1,0.4234,0.8,10,2,3,3,5,0.01,5,0.8,0.8,1,5,event_type
acled_event_text_conflict_1_5,539926b1755946ea9751c548c5854fdd,acled_event_text_conflict,FALSE,FALSE,TRUE,TRUE,FALSE,1,5,event_type,0.3696,778,0.3826,0.3084,1,0.4714,0.3484,0.2698,1,0.4249,0.8,5,1,3,3,1,0.01,5,1,0.6,1,5,event_type
acled_event_text_all_1_4,4682a6fd167a4bdaaae23aba24424a0f,acled_event_text_all,FALSE,FALSE,TRUE,FALSE,FALSE,1,4,event_type,0.1149,778,0.3291,0.3073,0.9545,0.4649,0.3295,0.2714,0.931,0.4202,0.6,5,2,5,7,0,0.1,1,0.6,0.6,1,4,event_type
acled_event_text_all_pca_1_5,33e1c14f75174663bffcaecc19459d39,acled_event_text_all,FALSE,FALSE,TRUE,FALSE,TRUE,1,5,event_type,0.0837,53,0.2941,0.2843,0.8485,0.4259,0.3432,0.2896,0.9138,0.4398,0.8,1,2,1,3,5,0.1,1,0.8,0.8,1,5,event_type
acled_event_text_all_1_5,3d5f30a0114740a4a4a1a57fb934ef41,acled_event_text_all,FALSE,FALSE,TRUE,FALSE,FALSE,1,5,event_type,0.069,778,0.3206,0.3092,0.9697,0.4689,0.3404,0.2775,0.9138,0.4257,0.6,1,1,1,3,0,0.1,1,0.6,0.8,1,5,event_type
acled_sub_0.25_5,11e8b895c1fe460a985a5d3e17133aa9,acled_sub,FALSE,FALSE,FALSE,FALSE,FALSE,0.25,5,sub_event_type,0.176,27,0.4293,0.4213,1,0.5928,0.4529,0.4279,1,0.5993,0.8,1,1,3,3,1,0.1,3,1,0.6,0.25,5,sub_event_type
acled_event_0.25_5,39e807de5c3b463aafef612611b504c5,acled_event,FALSE,FALSE,FALSE,FALSE,FALSE,0.25,5,event_type,0.0631,9,0.4064,0.4213,1,0.5928,0.4584,0.4259,1,0.5974,1,1,0.1,3,3,0,0.05,0,0.8,0.8,0.25,5,event_type
acled_sub_0.5_5,bc59d729aac74c6f87246100def4c278,acled_sub,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,5,sub_event_type,0.348,27,0.3748,0.3467,0.65,0.4522,0.4126,0.4032,0.6098,0.4854,0.6,10,1,1,5,5,0.1,3,0.8,0.8,0.5,5,sub_event_type
acled_event_0.5_5,d78a505ddc3e426db351b06e57b9b0e7,acled_event,FALSE,FALSE,FALSE,FALSE,FALSE,0.5,5,event_type,0.2637,9,0.3777,0.3543,0.775,0.4863,0.4313,0.4214,0.8171,0.556,0.6,1,0.1,1,3,0,0.1,1,0.6,0.6,0.5,5,event_type
acled_sub_1_5,3e116c3acb46476bb5f74dbd3105fbac,acled_sub,FALSE,FALSE,FALSE,FALSE,FALSE,1,5,sub_event_type,0.4295,27,0.3334,0.3438,0.5,0.4074,0.3766,0.3511,0.569,0.4342,0.6,5,2,5,5,0,0.1,5,0.6,1,1,5,sub_event_type
acled_event_1_5,b2dc515ce7e94314ad7151e1da2ae597,acled_event,FALSE,FALSE,FALSE,FALSE,FALSE,1,5,event_type,0.4217,9,0.3316,0.3101,0.6061,0.4103,0.3967,0.3091,0.5862,0.4048,0.6,10,1,3,7,1,0.05,5,0.6,1,1,5,event_type
acled_sub_food_rain_text_conflict_threshold_change_pca_0.5_4,3d6b88b38cb240f1aff3f4917ac9e654,acled_sub_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,0.5,4,sub_event_type,0.1355,56,0.3671,0.3704,1,0.5405,0.3458,0.3796,1,0.5503,0.6,10,1,5,7,5,0.1,5,0.6,0.6,0.5,4,sub_event_type
acled_sub_food_rain_text_conflict_threshold_change_pca_0.5_5,0dbcd4a1fdb24dc19fea67e331273af0,acled_sub_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,0.5,5,sub_event_type,0.3626,56,0.3439,0.3704,1,0.5405,0.362,0.3796,1,0.5503,0.6,1,0,1,3,1,0.01,1,0.6,1,0.5,5,sub_event_type
acled_sub_food_rain_text_all_threshold_change_pca_0.5_4,2844b7888fd34466b01d6182bc9c0f50,acled_sub_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,FALSE,TRUE,0.5,4,sub_event_type,0.0799,75,0.3459,0.3721,1,0.5424,0.3446,0.3814,1,0.5522,0.6,10,1,1,5,5,0.1,1,0.6,0.8,0.5,4,sub_event_type
acled_sub_food_rain_text_all_threshold_change_pca_0.5_5,12363c7dcf834af19b71c87bac82209a,acled_sub_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,FALSE,TRUE,0.5,5,sub_event_type,0.0364,75,0.3213,0.3704,1,0.5405,0.3837,0.3767,0.9878,0.5455,0.6,1,1,1,3,0,0.1,1,0.6,0.8,0.5,5,sub_event_type
acled_event_food_rain_text_conflict_threshold_change_pca_0.5_4,12ba604928ef4071820c71766f64a4f0,acled_event_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,0.5,4,event_type,0.1904,38,0.3712,0.3704,1,0.5405,0.3766,0.3796,1,0.5503,0.6,5,0.1,5,7,5,0.03,3,0.6,0.8,0.5,4,event_type
acled_event_food_rain_text_conflict_threshold_change_pca_0.5_5,024a46e90c38486fa38e1bfaa8aa6e21,acled_event_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,0.5,5,event_type,0.0371,38,0.3493,0.3704,1,0.5405,0.4004,0.3796,1,0.5503,0.8,5,0,5,7,0,0.1,0,0.6,0.6,0.5,5,event_type
acled_event_food_rain_text_all_threshold_change_pca_0.5_4,fa537aa065614440ac55ff31f7555160,acled_event_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,FALSE,TRUE,0.5,4,event_type,0.1255,57,0.3354,0.3704,1,0.5405,0.3762,0.3796,1,0.5503,0.6,1,1,1,3,1,0.05,3,0.8,0.8,0.5,4,event_type
acled_event_food_rain_text_all_threshold_change_pca_0.5_5,f8f1d5fb3d4e46e4be473cabd3055741,acled_event_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,FALSE,TRUE,0.5,5,event_type,0.1096,57,0.3383,0.3704,1,0.5405,0.3845,0.3796,1,0.5503,0.6,1,0.1,1,5,5,0.03,5,1,1,0.5,5,event_type
acled_sub_food_rain_text_conflict_threshold_change_pca_1_4,e2d68c41c93a474098c43f973ba2e9bb,acled_sub_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,1,4,sub_event_type,0.3842,56,0.3572,0.3088,0.6364,0.4158,0.3628,0.3026,0.7931,0.4381,0.6,10,2,5,3,1,0.05,5,0.6,0.8,1,4,sub_event_type
acled_sub_food_rain_text_conflict_threshold_change_pca_1_5,78a68e8770fe4f158ea4743a67749b3c,acled_sub_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,1,5,sub_event_type,0.386,56,0.3822,0.314,0.9848,0.4762,0.3573,0.2709,0.9483,0.4215,0.6,1,0,1,3,1,0.01,1,0.6,1,1,5,sub_event_type
acled_sub_food_rain_text_all_threshold_change_pca_1_4,8914892db5cd40a5a240da76527f7ec4,acled_sub_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,FALSE,TRUE,1,4,sub_event_type,0.2978,75,0.328,0.3097,0.7273,0.4344,0.374,0.2846,0.6034,0.3867,0.8,1,0,5,3,5,0.03,5,1,0.6,1,4,sub_event_type
acled_sub_food_rain_text_all_threshold_change_pca_1_5,3289fdadde28470890afc05493b0d9cd,acled_sub_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,FALSE,TRUE,1,5,sub_event_type,0.1064,75,0.3367,0.3096,0.9242,0.4639,0.3203,0.2655,0.8103,0.4,1,5,0.1,1,5,0,0.1,3,0.8,0.8,1,5,sub_event_type
acled_event_food_rain_text_conflict_threshold_change_pca_1_4,d1515e3ec4f4498dab6ada0d7ca583ed,acled_event_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,1,4,event_type,0.3624,38,0.3327,0.3191,0.6818,0.4348,0.3468,0.3,0.6724,0.4149,0.6,10,1,5,7,5,0.1,5,0.6,0.6,1,4,event_type
acled_event_food_rain_text_conflict_threshold_change_pca_1_5,057a9f10807343f2a56e35d284ac660c,acled_event_food_rain_text_conflict_threshold_change,TRUE,TRUE,TRUE,TRUE,TRUE,1,5,event_type,0.3921,38,0.3375,0.307,1,0.4698,0.3513,0.2685,1,0.4234,0.6,10,0.1,1,3,1,0.01,5,0.6,0.8,1,5,event_type
acled_event_food_rain_text_all_threshold_change_pca_1_4,d1d0ee0c639f43459a3c32a4d550e549,acled_event_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,FALSE,TRUE,1,4,event_type,0.0624,57,0.31,0.3056,1,0.4681,0.3404,0.2685,1,0.4234,0.8,10,1,5,7,1,0.1,3,1,1,1,4,event_type
acled_event_food_rain_text_all_threshold_change_pca_1_5,053d1fdac8ae4f978bdb039116fd543e,acled_event_food_rain_text_all_threshold_change,TRUE,TRUE,TRUE,FALSE,TRUE,1,5,event_type,0.2109,57,0.283,0.2909,0.7273,0.4156,0.3882,0.313,0.7069,0.4339,1,1,1,5,3,0,0.05,3,1,0.8,1,5,event_type
acled_sub_food_rain_threshold_change_0.5_4,5af275809aa5444d8bed3c230d9fb134,acled_sub_food_rain_threshold_change,TRUE,TRUE,FALSE,FALSE,FALSE,0.5,4,sub_event_type,0.346,31,0.3446,0.3404,0.8,0.4776,0.3936,0.4021,0.9512,0.5652,0.6,10,2,5,3,1,0.05,5,0.6,0.8,0.5,4,sub_event_type
acled_sub_food_rain_threshold_change_0.5_5,67f1964ce9b74137948c74ea92a1713d,acled_sub_food_rain_threshold_change,TRUE,TRUE,FALSE,FALSE,FALSE,0.5,5,sub_event_type,0.3786,31,0.3562,0.3444,0.65,0.4502,0.4124,0.3858,0.5976,0.4689,0.8,5,2,5,7,5,0.05,5,1,0.6,0.5,5,sub_event_type
acled_event_food_rain_threshold_change_0.5_4,b0e96e6568bf49f6ad602c82a909cc9f,acled_event_food_rain_threshold_change,TRUE,TRUE,FALSE,FALSE,FALSE,0.5,4,event_type,0.3837,13,0.3347,0.3439,0.675,0.4557,0.3948,0.374,0.5976,0.4601,0.6,10,1,5,7,5,0.1,5,0.6,0.6,0.5,4,event_type
acled_event_food_rain_threshold_change_0.5_5,fb86264103b94c0796d2088803ea51e6,acled_event_food_rain_threshold_change,TRUE,TRUE,FALSE,FALSE,FALSE,0.5,5,event_type,0.3242,13,0.3387,0.3522,0.7,0.4686,0.4061,0.3862,0.6829,0.4934,0.6,1,2,3,5,0,0.05,5,0.6,1,0.5,5,event_type
acled_sub_food_rain_threshold_change_1_4,b07a52a10e304157a514fd18f4175e9c,acled_sub_food_rain_threshold_change,TRUE,TRUE,FALSE,FALSE,FALSE,1,4,sub_event_type,0.3432,31,0.3213,0.3178,0.5152,0.3931,0.3693,0.3246,0.6379,0.4302,0.6,1,2,5,3,0,0.1,3,1,0.8,1,4,sub_event_type
